datetime,open,high,low,close
2025-05-11T00:00:00.000000,104788.8,104950.0,103283.3,104613.7
2025-05-11T12:00:00.000000,104613.7,104873.5,103502.4,104072.7
2025-05-12T00:00:00.000000,104072.7,105863.1,103550.0,103705.1
2025-05-12T12:00:00.000000,103705.0,104620.1,100678.0,102739.3
2025-05-13T00:00:00.000000,102739.3,103778.9,101400.0,103685.5
2025-05-13T12:00:00.000000,103685.5,104949.2,102762.9,104082.0
2025-05-14T00:00:00.000000,104082.0,104109.6,102815.0,103903.4
2025-05-14T12:00:00.000000,103903.3,104319.0,102536.0,103458.1
2025-05-15T00:00:00.000000,103458.1,103820.0,101433.0,102335.3
2025-05-15T12:00:00.000000,102335.3,104162.8,101270.8,103714.5
2025-05-16T00:00:00.000000,103714.2,104440.1,103062.3,103614.5
2025-05-16T12:00:00.000000,103614.6,104524.2,103300.0,103412.2
2025-05-17T00:00:00.000000,103412.2,103658.0,102541.6,102944.2
2025-05-17T12:00:00.000000,102944.1,103458.6,102591.0,103079.6
2025-05-18T00:00:00.000000,103079.5,104066.1,103052.2,103769.0
2025-05-18T12:00:00.000000,103769.0,106629.8,103217.2,106407.6
2025-05-19T00:00:00.000000,106407.5,107114.3,102038.8,102912.0
2025-05-19T12:00:00.000000,102912.1,105798.5,102088.9,105531.6
2025-05-20T00:00:00.000000,105531.5,106800.0,104808.6,105159.2
2025-05-20T12:00:00.000000,105159.3,107292.5,104115.2,106800.1
2025-05-21T00:00:00.000000,106800.0,107950.0,106037.9,106490.9
2025-05-21T12:00:00.000000,106490.9,110830.0,106085.3,109609.5
2025-05-22T00:00:00.000000,109609.6,111866.4,109153.4,110944.1
2025-05-22T12:00:00.000000,110944.0,111959.5,110492.8,111662.7
2025-05-23T00:00:00.000000,111662.6,111770.4,108816.0,109033.2
2025-05-23T12:00:00.000000,109033.2,109969.6,106721.9,107271.5
2025-05-24T00:00:00.000000,107271.6,109440.2,106836.0,109152.2
2025-05-24T12:00:00.000000,109152.2,109227.1,107394.7,107698.9
2025-05-25T00:00:00.000000,107699.0,108250.1,106653.0,107214.0
2025-05-25T12:00:00.000000,107214.0,109285.1,106497.0,108955.9
2025-05-26T00:00:00.000000,108956.0,110197.9,108616.6,109736.7
2025-05-26T12:00:00.000000,109736.6,110400.0,108807.0,109386.8
2025-05-27T00:00:00.000000,109386.8,109861.5,107438.0,109541.8
2025-05-27T12:00:00.000000,109541.9,110700.0,108533.5,108889.3
2025-05-28T00:00:00.000000,108889.2,109252.6,108178.1,108821.4
2025-05-28T12:00:00.000000,108821.3,109012.0,106723.9,107723.1
2025-05-29T00:00:00.000000,107723.1,108860.0,106877.4,108740.0
2025-05-29T12:00:00.000000,108740.0,108772.9,105054.2,105539.9
2025-05-30T00:00:00.000000,105539.9,106266.0,104521.0,105827.4
2025-05-30T12:00:00.000000,105827.4,105949.1,103555.0,103950.0
2025-05-31T00:00:00.000000,103949.9,104259.4,103032.1,103460.9
2025-05-31T12:00:00.000000,103460.9,104859.3,103444.4,104544.7
2025-06-01T00:00:00.000000,104544.6,104700.0,103704.1,104038.0
2025-06-01T12:00:00.000000,104038.0,105823.6,103708.6,105583.3
2025-06-02T00:00:00.000000,105583.3,105900.0,103867.8,104000.0
2025-06-02T12:00:00.000000,104000.1,105893.8,103600.6,105814.3
2025-06-03T00:00:00.000000,105814.4,106470.8,104822.4,105240.1
2025-06-03T12:00:00.000000,105240.1,106775.0,104969.4,105330.1
2025-06-04T00:00:00.000000,105330.1,105967.2,105039.1,105044.1
2025-06-04T12:00:00.000000,105044.2,105510.2,104111.7,104641.8
2025-06-05T00:00:00.000000,104641.8,105225.6,104321.2,104772.7
2025-06-05T12:00:00.000000,104772.7,105878.3,100305.1,101458.6
2025-06-06T00:00:00.000000,101458.7,103953.9,101003.4,103866.0
2025-06-06T12:00:00.000000,103865.9,105283.0,103471.4,104240.0
2025-06-07T00:00:00.000000,104240.1,105293.0,103800.1,105094.5
2025-06-07T12:00:00.000000,105094.5,105878.3,105094.4,105507.5
2025-06-08T00:00:00.000000,105507.5,105760.5,104927.4,105619.2
2025-06-08T12:00:00.000000,105619.2,106482.6,105450.0,105676.5
2025-06-09T00:00:00.000000,105676.5,107774.8,105253.2,107707.9
2025-06-09T12:00:00.000000,107707.8,110653.6,106800.3,110227.9
2025-06-10T00:00:00.000000,110228.0,110280.0,109010.2,109498.1
2025-06-10T12:00:00.000000,109498.0,110367.2,108282.0,110235.4
2025-06-11T00:00:00.000000,110235.4,110247.0,109133.8,109200.1
2025-06-11T12:00:00.000000,109200.1,110350.0,108001.2,108600.0
2025-06-12T00:00:00.000000,108600.1,108782.1,106830.0,106862.9
2025-06-12T12:00:00.000000,106862.9,108398.4,105602.0,105609.5
2025-06-13T00:00:00.000000,105609.4,105661.0,102614.0,104989.9
2025-06-13T12:00:00.000000,104990.0,106141.1,104069.5,106027.3
2025-06-14T00:00:00.000000,106027.3,106173.6,104738.7,105030.6
2025-06-14T12:00:00.000000,105030.5,105438.0,104225.4,105359.9
2025-06-15T00:00:00.000000,105359.8,106099.4,104812.2,104924.5
2025-06-15T12:00:00.000000,104924.6,105810.6,104399.9,105534.6
2025-06-16T00:00:00.000000,105534.7,107250.0,104920.0,106842.5
2025-06-16T12:00:00.000000,106842.6,108900.0,106446.6,106750.1
2025-06-17T00:00:00.000000,106750.1,107727.4,105461.4,105592.9
2025-06-17T12:00:00.000000,105592.9,105816.5,103300.0,104508.0
2025-06-18T00:00:00.000000,104508.0,105500.0,104111.4,104791.2
2025-06-18T12:00:00.000000,104791.1,105300.0,103426.1,104832.8
2025-06-19T00:00:00.000000,104832.8,105185.7,104364.5,104717.7
2025-06-19T12:00:00.000000,104717.8,104869.4,103870.3,104607.1
2025-06-20T00:00:00.000000,104607.1,106486.2,104185.3,105928.6
2025-06-20T12:00:00.000000,105928.7,106111.9,102255.3,103246.1
2025-06-21T00:00:00.000000,103246.1,103940.6,103067.7,103827.5
2025-06-21T12:00:00.000000,103827.5,103899.0,100789.9,102079.8
2025-06-22T00:00:00.000000,102079.8,103362.6,101781.8,102693.7
2025-06-22T12:00:00.000000,102693.7,102789.7,98115.4,100904.7
2025-06-23T00:00:00.000000,100904.7,102155.1,100425.6,101248.5
2025-06-23T12:00:00.000000,101248.4,106050.0,99547.6,105290.9
2025-06-24T00:00:00.000000,105291.0,105775.9,104570.8,105134.6
2025-06-24T12:00:00.000000,105134.5,106239.0,104750.0,106034.9
2025-06-25T00:00:00.000000,106034.9,107187.6,105755.6,107136.3
2025-06-25T12:00:00.000000,107136.3,108095.7,106700.0,107280.0
2025-06-26T00:00:00.000000,107280.1,108249.9,107041.4,107272.8
2025-06-26T12:00:00.000000,107272.8,107971.3,106500.0,106913.7
2025-06-27T00:00:00.000000,106913.8,107686.0,106345.2,106943.7
2025-06-27T12:00:00.000000,106943.7,107659.9,106313.1,107010.7
2025-06-28T00:00:00.000000,107010.6,107458.4,106767.0,107320.3
2025-06-28T12:00:00.000000,107320.2,107538.0,107039.8,107241.0
2025-06-29T00:00:00.000000,107240.9,108460.0,107112.6,108448.3
2025-06-29T12:00:00.000000,108448.3,108499.0,107203.8,108309.8
2025-06-30T00:00:00.000000,108309.8,108783.9,107320.0,107608.1
2025-06-30T12:00:00.000000,107608.1,107821.8,106686.4,107087.4
2025-07-01T00:00:00.000000,107087.3,107499.9,106222.0,106556.8
2025-07-01T12:00:00.000000,106556.8,107140.7,105182.6,105637.9
2025-07-02T00:00:00.000000,105637.9,107799.9,105010.0,107439.6
2025-07-02T12:00:00.000000,107439.7,109690.4,107132.3,108800.0
2025-07-03T00:00:00.000000,108800.0,110265.1,108480.6,109551.0
2025-07-03T12:00:00.000000,109551.1,110484.0,108706.0,109545.2
2025-07-04T00:00:00.000000,109545.1,109732.3,108456.4,108842.3
2025-07-04T12:00:00.000000,108842.2,108929.3,107200.0,107935.4
2025-07-05T00:00:00.000000,107935.3,108368.1,107688.3,108059.1
2025-07-05T12:00:00.000000,108059.2,108194.4,107809.2,108153.4
2025-07-06T00:00:00.000000,108153.4,108211.0,107743.4,108017.3
2025-07-06T12:00:00.000000,108017.3,109684.7,107984.7,109145.8
2025-07-07T00:00:00.000000,109145.8,109667.3,108525.0,108599.9
2025-07-07T12:00:00.000000,108599.8,108612.2,107456.0,108203.9
2025-07-08T00:00:00.000000,108203.9,108964.1,107400.0,108713.1
2025-07-08T12:00:00.000000,108713.2,109180.0,108041.0,108873.1
2025-07-09T00:00:00.000000,108873.2,109107.4,108273.5,109008.3
2025-07-09T12:00:00.000000,109008.3,112036.8,108429.0,111199.9
2025-07-10T00:00:00.000000,111199.8,111548.3,110800.0,110972.2
2025-07-10T12:00:00.000000,110972.1,117500.0,110432.2,115979.2
2025-07-11T00:00:00.000000,115979.2,118882.8,115186.7,117790.1
2025-07-11T12:00:00.000000,117790.0,118226.0,116611.1,117500.0
2025-07-12T00:00:00.000000,117500.0,118176.9,117055.0,117773.6
2025-07-12T12:00:00.000000,117773.5,117819.8,116862.4,117389.3
2025-07-13T00:00:00.000000,117389.4,118058.3,117164.3,118036.1
2025-07-13T12:00:00.000000,118036.0,119655.0,117933.4,119038.3
2025-07-14T00:00:00.000000,119038.3,123300.0,118862.6,121474.5
2025-07-14T12:00:00.000000,121474.5,122113.9,119200.0,119816.5
2025-07-15T00:00:00.000000,119816.5,119919.4,116227.0,117110.4
2025-07-15T12:00:00.000000,117110.4,118499.8,115678.1,117738.5
2025-07-16T00:00:00.000000,117738.6,119299.9,117017.1,118755.1
2025-07-16T12:00:00.000000,118755.1,120100.0,118156.0,118590.7
2025-07-17T00:00:00.000000,118590.7,119216.4,117663.6,117968.9
2025-07-17T12:00:00.000000,117968.8,120951.5,117412.8,119176.6
2025-07-18T00:00:00.000000,119176.5,120846.1,118384.6,119175.5
2025-07-18T12:00:00.000000,119175.5,119519.8,116788.9,117896.4
2025-07-19T00:00:00.000000,117896.5,118456.0,117588.0,118300.0
2025-07-19T12:00:00.000000,118300.0,118301.4,117245.9,117814.4
2025-07-20T00:00:00.000000,117814.3,118261.6,117618.0,117869.2
2025-07-20T12:00:00.000000,117869.2,118856.6,116370.1,117216.0
2025-07-21T00:00:00.000000,117216.1,119720.6,116454.1,118045.0
2025-07-21T12:00:00.000000,118044.9,119200.0,116566.9,117330.2
2025-07-22T00:00:00.000000,117330.2,119199.9,115865.0,119142.2
2025-07-22T12:00:00.000000,119142.2,120300.1,117522.0,119993.7
2025-07-23T00:00:00.000000,119993.7,120146.5,117789.2,118484.8
2025-07-23T12:00:00.000000,118484.7,118725.3,117250.0,118713.5
2025-07-24T00:00:00.000000,118713.4,119265.4,117050.2,118558.0
2025-07-24T12:00:00.000000,118558.0,119469.9,117773.1,118294.3
2025-07-25T00:00:00.000000,118294.4,118410.8,114667.3,116504.6
2025-07-25T12:00:00.000000,116504.6,117615.3,114846.1,117583.5
2025-07-26T00:00:00.000000,117583.4,118229.7,117114.2,117758.0
2025-07-26T12:00:00.000000,117758.1,118300.0,117755.0,117889.2
2025-07-27T00:00:00.000000,117889.3,118432.1,117800.8,118053.4
2025-07-27T12:00:00.000000,118053.3,119766.0,117850.0,119423.4
2025-07-28T00:00:00.000000,119423.5,119812.0,118471.3,118813.3
2025-07-28T12:00:00.000000,118813.4,119085.0,117388.0,118041.4
2025-07-29T00:00:00.000000,118041.5,119258.7,117406.3,118560.0
2025-07-29T12:00:00.000000,118560.0,119050.0,116923.0,117897.0
2025-07-30T00:00:00.000000,117897.1,118451.3,117291.6,117526.7
2025-07-30T12:00:00.000000,117526.6,118763.5,115700.0,117771.0
2025-07-31T00:00:00.000000,117771.1,118910.0,117713.5,118330.9
2025-07-31T12:00:00.000000,118330.9,118850.0,115373.9,115697.3
2025-08-01T00:00:00.000000,115697.3,116000.0,114055.6,115246.6
2025-08-01T12:00:00.000000,115246.5,115956.0,112660.0,113244.8
2025-08-02T00:00:00.000000,113244.8,114000.0,113145.0,113732.5
2025-08-02T12:00:00.000000,113732.6,113740.5,111910.0,112508.8
2025-08-03T00:00:00.000000,112508.8,114200.0,111850.0,113810.1
2025-08-03T12:00:00.000000,113810.0,114730.0,113529.6,114150.8
2025-08-04T00:00:00.000000,114150.9,114963.4,114053.8,114450.0
2025-08-04T12:00:00.000000,114450.1,115686.0,114070.0,115002.1
2025-08-05T00:00:00.000000,115002.1,115073.3,113650.0,114782.0
2025-08-05T12:00:00.000000,114782.1,114860.1,112582.4,114069.6
2025-08-06T00:00:00.000000,114069.6,114390.2,113304.5,114188.0
2025-08-06T12:00:00.000000,114187.9,115674.2,113520.0,114941.0
2025-08-07T00:00:00.000000,114941.0,116782.6,114211.4,116469.1
2025-08-07T12:00:00.000000,116469.1,117580.0,115555.2,117419.9
2025-08-08T00:00:00.000000,117419.9,117591.8,116256.0,116840.5
2025-08-08T12:00:00.000000,116840.6,117229.9,115850.0,116628.2
2025-08-09T00:00:00.000000,116628.2,117906.7,116304.0,117064.9
2025-08-09T12:00:00.000000,117065.0,117200.0,116350.0,116422.1
2025-08-10T00:00:00.000000,116422.1,118738.0,116413.2,118295.9
2025-08-10T12:00:00.000000,118295.9,119291.9,118010.0,119255.3
2025-08-11T00:00:00.000000,119255.3,122450.0,118950.0,120545.0
2025-08-11T12:00:00.000000,120545.0,120799.0,118050.0,118641.9
2025-08-12T00:00:00.000000,118641.8,119246.4,118154.3,118464.1
2025-08-12T12:00:00.000000,118464.2,120270.0,118234.8,120081.0
2025-08-13T00:00:00.000000,120080.9,120710.4,118829.0,120538.5
2025-08-13T12:00:00.000000,120538.4,123715.9,120066.1,123323.9
2025-08-14T00:00:00.000000,123323.9,124545.6,120657.6,120947.9
2025-08-14T12:00:00.000000,120947.8,121154.7,117004.0,118242.2
2025-08-15T00:00:00.000000,118242.2,119184.0,117970.7,118950.0
2025-08-15T12:00:00.000000,118950.1,119068.8,116736.3,117279.2
2025-08-16T00:00:00.000000,117279.1,117857.1,117089.7,117340.4
2025-08-16T12:00:00.000000,117340.5,117786.0,117137.4,117329.7
2025-08-17T00:00:00.000000,117329.8,118435.0,117121.6,118253.9
2025-08-17T12:00:00.000000,118254.0,118558.0,117245.0,117353.8
2025-08-18T00:00:00.000000,117353.9,117499.4,114605.0,114900.0
2025-08-18T12:00:00.000000,114900.1,116938.7,114769.2,116183.6
2025-08-19T00:00:00.000000,116183.6,116687.7,114303.8,115461.0
2025-08-19T12:00:00.000000,115461.0,115847.4,112666.6,112824.2
2025-08-20T00:00:00.000000,112824.1,113978.0,112500.0,113627.5
2025-08-20T12:00:00.000000,113627.4,114569.0,112301.8,114220.5
2025-08-21T00:00:00.000000,114220.5,114777.0,112924.6,113100.2
2025-08-21T12:00:00.000000,113100.0,113936.0,111944.0,112462.2
2025-08-22T00:00:00.000000,112462.2,113485.9,112130.3,112272.8
2025-08-22T12:00:00.000000,112272.9,117397.4,111625.9,116897.5
2025-08-23T00:00:00.000000,116897.5,116988.0,115180.0,115266.7
2025-08-23T12:00:00.000000,115266.8,115450.0,114510.0,115377.1
2025-08-24T00:00:00.000000,115377.1,115640.0,114574.1,114702.0
2025-08-24T12:00:00.000000,114701.9,114914.8,110484.0,113446.3
2025-08-25T00:00:00.000000,113446.2,113621.3,110891.0,111183.7
2025-08-25T12:00:00.000000,111183.7,112897.7,109219.8,110064.0
2025-08-26T00:00:00.000000,110064.1,110508.5,108559.7,109842.2
2025-08-26T12:00:00.000000,109842.2,112330.0,109350.0,111709.9
2025-08-27T00:00:00.000000,111710.0,111765.6,110306.9,111270.8
2025-08-27T12:00:00.000000,111270.7,112568.5,110854.4,111194.9
2025-08-28T00:00:00.000000,111194.9,113318.2,110811.0,112876.5
2025-08-28T12:00:00.000000,112876.5,113429.0,111829.4,112507.3
2025-08-29T00:00:00.000000,112507.3,112585.7,109360.0,110047.8
2025-08-29T12:00:00.000000,110047.8,111489.5,107411.4,108332.4
2025-08-30T00:00:00.000000,108332.4,108742.9,107281.0,108638.6
2025-08-30T12:00:00.000000,108638.6,108879.6,108155.0,108757.9
2025-08-31T00:00:00.000000,108758.0,109439.9,108251.3,108350.0
2025-08-31T12:00:00.000000,108350.0,109196.5,108021.0,108208.4
2025-09-01T00:00:00.000000,108208.4,109874.8,107211.5,108721.9
2025-09-01T12:00:00.000000,108721.8,109479.2,107400.0,109187.9
2025-09-02T00:00:00.000000,109187.9,110700.0,108834.9,109698.6
2025-09-02T12:00:00.000000,109698.6,111742.1,108333.0,111188.0
2025-09-03T00:00:00.000000,111187.9,111732.9,110486.9,111391.6
2025-09-03T12:00:00.000000,111391.6,112541.2,110966.8,111659.8
2025-09-04T00:00:00.000000,111659.7,112136.8,110237.2,110763.9
2025-09-04T12:00:00.000000,110763.8,111743.8,109269.1,110679.4
2025-09-05T00:00:00.000000,110679.5,112949.0,110394.2,112299.6
2025-09-05T12:00:00.000000,112299.6,113344.3,110153.3,110614.9
2025-09-06T00:00:00.000000,110614.8,111256.2,110504.9,110732.9
2025-09-06T12:00:00.000000,110732.8,110956.5,109850.0,110135.3
2025-09-07T00:00:00.000000,110135.2,111348.0,110120.5,111249.5
2025-09-07T12:00:00.000000,111249.5,111559.5,110817.5,111076.0
2025-09-08T00:00:00.000000,111075.5,112144.0,110566.5,112022.0
2025-09-08T12:00:00.000000,112022.0,112867.6,111800.0,112012.6
2025-09-09T00:00:00.000000,112012.7,113238.0,111050.0,112397.4
2025-09-09T12:00:00.000000,112397.5,112900.0,110714.9,111499.9
2025-09-10T00:00:00.000000,111499.9,112832.0,110855.8,112266.4
2025-09-10T12:00:00.000000,112266.5,114287.9,112266.4,113896.8
2025-09-11T00:00:00.000000,113896.8,114433.2,113614.5,113960.9
2025-09-11T12:00:00.000000,113961.0,115439.0,113340.7,115427.0
2025-09-12T00:00:00.000000,115427.0,116280.0,114833.8,114863.0
2025-09-12T12:00:00.000000,114863.0,116605.7,114681.5,115978.4
2025-09-13T00:00:00.000000,115978.4,116245.4,115500.1,115912.9
2025-09-13T12:00:00.000000,115913.0,116013.7,115032.0,115862.7
2025-09-14T00:00:00.000000,115862.7,116118.6,115406.1,115750.0
2025-09-14T12:00:00.000000,115750.0,116050.0,115057.0,115210.0
2025-09-15T00:00:00.000000,115210.0,116759.9,114588.0,115009.0
2025-09-15T12:00:00.000000,115009.0,115550.0,114338.5,115300.6
2025-09-16T00:00:00.000000,115300.5,115968.0,114867.0,115222.2
2025-09-16T12:00:00.000000,115222.1,116910.8,114600.0,116747.3
2025-09-17T00:00:00.000000,116747.3,117266.4,116107.2,116200.1
2025-09-17T12:00:00.000000,116200.1,116940.0,114623.3,116402.5
2025-09-18T00:00:00.000000,116402.6,117865.9,116033.5,117015.0
2025-09-18T12:00:00.000000,117015.0,117875.2,116489.7,117017.1
2025-09-19T00:00:00.000000,117017.1,117406.8,116250.7,116343.1
2025-09-19T12:00:00.000000,116343.3,116488.0,115049.9,115569.5
2025-09-20T00:00:00.000000,115569.6,115933.4,115343.0,115834.9
2025-09-20T12:00:00.000000,115834.9,116059.2,115549.9,115624.9
2025-09-21T00:00:00.000000,115625.0,115778.0,115277.0,115559.3
2025-09-21T12:00:00.000000,115559.3,115703.9,115137.6,115183.9
2025-09-22T00:00:00.000000,115183.9,115344.6,111469.2,112814.1
2025-09-22T12:00:00.000000,112814.0,113413.5,111866.3,112604.7
2025-09-23T00:00:00.000000,112604.7,113236.0,111405.1,112938.6
2025-09-23T12:00:00.000000,112938.6,113254.8,111413.5,111947.0
2025-09-24T00:00:00.000000,111947.0,113121.8,110935.0,112982.0
2025-09-24T12:00:00.000000,112982.0,113895.8,112760.0,113254.0
2025-09-25T00:00:00.000000,113253.9,113462.1,111234.8,111316.1
2025-09-25T12:00:00.000000,111316.0,111682.6,108574.1,108934.5
2025-09-26T00:00:00.000000,108934.6,109766.0,108566.0,109082.9
2025-09-26T12:00:00.000000,109082.9,110250.0,108656.8,109588.5
2025-09-27T00:00:00.000000,109588.5,109700.0,109021.9,109265.8
2025-09-27T12:00:00.000000,109265.8,109653.2,109145.0,109577.3
2025-09-28T00:00:00.000000,109577.2,109749.9,109188.0,109319.9
2025-09-28T12:00:00.000000,109319.9,112300.0,109136.5,112119.6
2025-09-29T00:00:00.000000,112119.7,112381.3,111501.0,112052.0
2025-09-29T12:00:00.000000,112052.0,114377.2,111844.3,114257.1
2025-09-30T00:00:00.000000,114257.1,114800.0,112615.3,113003.7
2025-09-30T12:00:00.000000,113003.7,114720.0,112743.6,113988.8
2025-10-01T00:00:00.000000,113988.7,116750.0,113899.4,116736.8
2025-10-01T12:00:00.000000,116736.8,118631.8,116311.5,118552.4
2025-10-02T00:00:00.000000,118552.0,119457.0,118226.4,118716.0
2025-10-02T12:00:00.000000,118716.1,120999.0,118458.4,120481.3
2025-10-03T00:00:00.000000,120481.3,120505.5,119200.0,120307.2
2025-10-03T12:00:00.000000,120307.2,123900.0,119820.4,122182.7
2025-10-04T00:00:00.000000,122182.6,122781.1,121636.4,121924.6
2025-10-04T12:00:00.000000,121924.6,122480.9,121432.0,122343.2
2025-10-05T00:00:00.000000,122343.2,125877.3,122088.1,123413.2
2025-10-05T12:00:00.000000,123413.3,123453.5,122160.0,123426.7
2025-10-06T00:00:00.000000,123426.7,124500.0,123018.5,124161.2
2025-10-06T12:00:00.000000,124161.3,126208.5,124123.3,124628.5
2025-10-07T00:00:00.000000,124628.6,125047.0,123261.6,124397.2
2025-10-07T12:00:00.000000,124397.1,125098.0,120516.0,121286.5
2025-10-08T00:00:00.000000,121286.6,123150.0,121005.3,122825.7
2025-10-08T12:00:00.000000,122825.8,124170.6,121607.8,123237.5
2025-10-09T00:00:00.000000,123237.4,123279.7,121081.5,122672.9
2025-10-09T12:00:00.000000,122673.0,123740.1,119572.8,121579.3
